ID	Verbo	Valencia
94737	desaparecer	Intransitivo
74334	desaparecer	Intransitivo
51495	desaparecer	Intransitivo
4814	desaparecer	Intransitivo
93355	desaparecer	Intransitivo
95102	desaparecer	Intransitivo
7091	desaparecer	Intransitivo
36447	desaparecer	Intransitivo
65011	desaparecer	Intransitivo
22590	desaparecer	Intransitivo
62116	desaparecer	Intransitivo
69749	desaparecer	Intransitivo
52232	desaparecer	Intransitivo
39787	desaparecer	Intransitivo
83514	desaparecer	Intransitivo
1495	desaparecer	Intransitivo
14378	desaparecer	Intransitivo
34853	desaparecer	Intransitivo
95431	desaparecer	Intransitivo
29802	desaparecer	Intransitivo
62115	desaparecer	Intransitivo
31938	desaparecer	Intransitivo
25120	desaparecer	Intransitivo
50890	desaparecer	Intransitivo
35686	desaparecer	Intransitivo
78976	desaparecer	Intransitivo
56432	desaparecer	Intransitivo
53923	desaparecer	Intransitivo
1655	desaparecer	Intransitivo
82032	desaparecer	Intransitivo
74834	desaparecer	Intransitivo
16633	desaparecer	Intransitivo
85439	desaparecer	Intransitivo
4545	desaparecer	Intransitivo
80330	desaparecer	Intransitivo
26186	desaparecer	Intransitivo
65330	desaparecer	Intransitivo
35246	desaparecer	Intransitivo
60273	desaparecer	Intransitivo
43057	desaparecer	Intransitivo
76693	desaparecer	Intransitivo
5628	desaparecer	Intransitivo
3645	desaparecer	Intransitivo
14626	desaparecer	Intransitivo
28689	desaparecer	Intransitivo
76200	desaparecer	Intransitivo
83317	desaparecer	Intransitivo
6743	desaparecer	Intransitivo
78423	desaparecer	Intransitivo
26791	desaparecer	Intransitivo
93389	desaparecer	Intransitivo
91536	desaparecer	Intransitivo
39035	desaparecer	Intransitivo
5413	desaparecer	Intransitivo
53159	desaparecer	Intransitivo
62791	desaparecer	Intransitivo
12690	desaparecer	Intransitivo
84842	desaparecer	Intransitivo
89907	desaparecer	Intransitivo
64677	desaparecer	Intransitivo
46158	desaparecer	Intransitivo
65269	desaparecer	Intransitivo
93858	desaparecer	Intransitivo
60646	desaparecer	Intransitivo
44690	desaparecer	Intransitivo
18247	desaparecer	Intransitivo
34685	desaparecer	Intransitivo
54144	desaparecer	Intransitivo
49731	desaparecer	Intransitivo
82610	desaparecer	Intransitivo
91398	desaparecer	Intransitivo
13666	desaparecer	Intransitivo
76545	desaparecer	Intransitivo
34329	desaparecer	Intransitivo
30981	desaparecer	Intransitivo
1171	desaparecer	Intransitivo
50388	desaparecer	Intransitivo
11958	desaparecer	Intransitivo
29366	desaparecer	Intransitivo
47326	desaparecer	Intransitivo
46027	desaparecer	Intransitivo
29542	desaparecer	Intransitivo
93370	desaparecer	Intransitivo
18680	desaparecer	Intransitivo
5209	desaparecer	Intransitivo
30152	desaparecer	Intransitivo
44580	desaparecer	Intransitivo
68124	desaparecer	Intransitivo
27128	descansar	Intransitivo
30388	descansar	Intransitivo
17155	descansar	Intransitivo
55128	descansar	Intransitivo
43047	descansar	Intransitivo
55183	descansar	Intransitivo
14826	descansar	Intransitivo
21668	descansar	Intransitivo
2203	descansar	Intransitivo
13461	descansar	Intransitivo
24283	descansar	Intransitivo
42040	descansar	Intransitivo
10498	descansar	Intransitivo
28206	descansar	Intransitivo
19465	descansar	Intransitivo
43853	descansar	Intransitivo
21033	descansar	Intransitivo
24374	descansar	Intransitivo
53702	descansar	Intransitivo
40608	descansar	Intransitivo
32281	descansar	Intransitivo
19377	descansar	Intransitivo
21829	descansar	Intransitivo
17057	descansar	Intransitivo
47627	descansar	Intransitivo
21222	descansar	Intransitivo
26036	descansar	Intransitivo
11924	descansar	Intransitivo
4900	descansar	Intransitivo
27546	descansar	Intransitivo
27510	descansar	Intransitivo
3617	descansar	Intransitivo
18947	descansar	Intransitivo
39563	descansar	Intransitivo
32056	descansar	Intransitivo
9647	descansar	Intransitivo
33181	descansar	Intransitivo
13284	descansar	Intransitivo
13663	descansar	Intransitivo
12419	descansar	Intransitivo
8214	descansar	Intransitivo
33421	descansar	Intransitivo
22688	descansar	Intransitivo
34561	descansar	Intransitivo
18146	descansar	Intransitivo
10138	descansar	Intransitivo
28033	descansar	Intransitivo
40368	descansar	Intransitivo
48416	descansar	Intransitivo
21601	descansar	Intransitivo
4825	descansar	Intransitivo
18885	descansar	Intransitivo
6181	descansar	Intransitivo
18751	descansar	Intransitivo
45399	descansar	Intransitivo
25102	descansar	Intransitivo
20359	descansar	Intransitivo
5904	descansar	Intransitivo
7752	descansar	Intransitivo
17723	descansar	Intransitivo
18023	descansar	Intransitivo
10153	descansar	Intransitivo
51316	descansar	Intransitivo
51820	descansar	Intransitivo
25885	descansar	Intransitivo
27631	descansar	Intransitivo
48057	descansar	Intransitivo
31483	descansar	Intransitivo
26573	descansar	Intransitivo
8478	descansar	Intransitivo
38247	descansar	Intransitivo
7652	descansar	Intransitivo
16535	descansar	Intransitivo
46785	descansar	Intransitivo
33241	descansar	Intransitivo
30187	descansar	Intransitivo
23026	descansar	Intransitivo
22849	descansar	Intransitivo
49540	descansar	Intransitivo
28421	descansar	Intransitivo
15221	descansar	Intransitivo
30830	descansar	Intransitivo
9594	descansar	Intransitivo
41346	descansar	Intransitivo
2165	descansar	Intransitivo
8758	descansar	Intransitivo
53721	descansar	Intransitivo
10368	descansar	Intransitivo
39679	descansar	Intransitivo
10329	descansar	Intransitivo
50818	descansar	Intransitivo
40638	descansar	Intransitivo
28040	descansar	Intransitivo
27632	descansar	Intransitivo
1769	descansar	Intransitivo
26658	descansar	Intransitivo
16121	descansar	Intransitivo
12317	descansar	Intransitivo
42297	descansar	Intransitivo
24151	descansar	Intransitivo
47255	descansar	Intransitivo
6746	descansar	Intransitivo
33657	descansar	Intransitivo
51294	descansar	Intransitivo
23012	descansar	Intransitivo
43692	descansar	Intransitivo
50908	descansar	Intransitivo
31802	descansar	Intransitivo
15478	descansar	Intransitivo
39427	descansar	Intransitivo
13958	descansar	Intransitivo
48865	descansar	Intransitivo
52668	descansar	Intransitivo
38625	descansar	Intransitivo
53439	descansar	Intransitivo
39103	descansar	Intransitivo
31769	descansar	Intransitivo
22375	descansar	Intransitivo
10850	descansar	Intransitivo
44948	descansar	Intransitivo
19479	descansar	Intransitivo
3864	descansar	Intransitivo
15212	descansar	Intransitivo
47208	descansar	Intransitivo
38742	descansar	Intransitivo
5892	descansar	Intransitivo
17766	descansar	Intransitivo
41625	descansar	Intransitivo
4473	descansar	Intransitivo
45346	descansar	Intransitivo
4288	descansar	Intransitivo
12510	descansar	Intransitivo
38186	descansar	Intransitivo
30286	descansar	Intransitivo
2410	descansar	Intransitivo
27807	descansar	Intransitivo
9221	deshacer	Intransitivo
73905	despertar	Intransitivo
69336	despertar	Intransitivo
81018	despertar	Intransitivo
78909	despertar	Intransitivo
481	despertar	Intransitivo
82701	despertar	Intransitivo
39270	despertar	Intransitivo
17296	despertar	Intransitivo
18649	despertar	Intransitivo
44884	despertar	Intransitivo
6637	despertar	Intransitivo
17536	despertar	Intransitivo
25002	despertar	Intransitivo
19067	despertar	Intransitivo
65308	despertar	Intransitivo
15033	despertar	Intransitivo
8042	despertar	Intransitivo
14787	despertar	Intransitivo
73679	despertar	Intransitivo
25061	despertar	Intransitivo
72544	despertar	Intransitivo
6087	despertar	Intransitivo
78883	despertar	Intransitivo
114	despertar	Intransitivo
20560	despertar	Intransitivo
37088	despertar	Intransitivo
68890	despertar	Intransitivo
6631	despertar	Intransitivo
51464	despertar	Intransitivo
14232	despertar	Intransitivo
42671	despertar	Intransitivo
1923	echar a perder	Intransitivo
30651	echar	Intransitivo
67559	echar	Intransitivo
22096	echar	Intransitivo
66902	empezar	Intransitivo
54889	empezar	Intransitivo
73959	empezar	Intransitivo
95651	empezar	Intransitivo
32735	empezar	Intransitivo
22953	empezar	Intransitivo
11777	empezar	Intransitivo
77474	empezar	Intransitivo
53605	empezar	Intransitivo
54340	empezar	Intransitivo
63955	empezar	Intransitivo
56407	empezar	Intransitivo
21511	empezar	Intransitivo
80016	empezar	Intransitivo
47364	empezar	Intransitivo
36	empezar	Intransitivo
81593	empezar	Intransitivo
7501	empezar	Intransitivo
35559	empezar	Intransitivo
20799	empezar	Intransitivo
12635	empezar	Intransitivo
51542	empezar	Intransitivo
92028	empezar	Intransitivo
56675	empezar	Intransitivo
12098	empezar	Intransitivo
28099	empezar	Intransitivo
18769	empezar	Intransitivo
28505	empezar	Intransitivo
10201	enfriar	Intransitivo
537	enfriar	Intransitivo
16365	enfriar	Intransitivo
3300	enfriar	Intransitivo
2802	enfriar	Intransitivo
13475	enfriar	Intransitivo
2445	enfriar	Intransitivo
935	enfriar	Intransitivo
4465	enfriar	Intransitivo
9619	enfriar	Intransitivo
17054	enfriar	Intransitivo
3823	enfriar	Intransitivo
12114	enfriar	Intransitivo
3065	enfriar	Intransitivo
11750	enfriar	Intransitivo
6791	enfriar	Intransitivo
1500	enfriar	Intransitivo
7393	enfriar	Intransitivo
10868	enfriar	Intransitivo
12824	enfriar	Intransitivo
11418	enfriar	Intransitivo
13468	enfriar	Intransitivo
16389	enfriar	Intransitivo
12557	enfriar	Intransitivo
11211	enfriar	Intransitivo
4301	enfriar	Intransitivo
16554	enfriar	Intransitivo
11494	enfriar	Intransitivo
329	enfriar	Intransitivo
1319	enfriar	Intransitivo
16532	enfriar	Intransitivo
14560	enfriar	Intransitivo
11249	enfriar	Intransitivo
7604	enfriar	Intransitivo
14005	enfriar	Intransitivo
13320	enfriar	Intransitivo
3500	enfriar	Intransitivo
11316	enfriar	Intransitivo
3430	enfriar	Intransitivo
14563	enfriar	Intransitivo
11884	enfriar	Intransitivo
5823	enfriar	Intransitivo
16281	enfriar	Intransitivo
3615	enfriar	Intransitivo
2740	enfriar	Intransitivo
13778	enfriar	Intransitivo
15889	enfriar	Intransitivo
16712	enfriar	Intransitivo
14331	enfriar	Intransitivo
16939	enfriar	Intransitivo
7897	enfriar	Intransitivo
2170	enfriar	Intransitivo
9439	enganchar	Intransitivo
3099	engordar	Intransitivo
12229	engordar	Intransitivo
8974	engordar	Intransitivo
824	engordar	Intransitivo
9849	engordar	Intransitivo
9992	engordar	Intransitivo
2596	engordar	Intransitivo
6585	engordar	Intransitivo
12410	engordar	Intransitivo
6325	engordar	Intransitivo
2766	engordar	Intransitivo
4161	engordar	Intransitivo
5188	engordar	Intransitivo
2054	engordar	Intransitivo
13730	engordar	Intransitivo
6465	engordar	Intransitivo
13166	engordar	Intransitivo
4678	engordar	Intransitivo
3049	engordar	Intransitivo
10538	engordar	Intransitivo
11866	engordar	Intransitivo
5365	engordar	Intransitivo
6714	engordar	Intransitivo
11407	engordar	Intransitivo
7461	engordar	Intransitivo
2302	engordar	Intransitivo
13321	engordar	Intransitivo
9722	engordar	Intransitivo
13212	engordar	Intransitivo
8050	engordar	Intransitivo
7422	engordar	Intransitivo
3380	engordar	Intransitivo
11066	engordar	Intransitivo
10780	engordar	Intransitivo
3386	engordar	Intransitivo
3124	engordar	Intransitivo
78	engordar	Intransitivo
12511	engordar	Intransitivo
3566	engordar	Intransitivo
614	engordar	Intransitivo
13514	engordar	Intransitivo
1050	engordar	Intransitivo
4302	engordar	Intransitivo
11082	engordar	Intransitivo
4411	engordar	Intransitivo
13608	engordar	Intransitivo
2376	engordar	Intransitivo
7330	engordar	Intransitivo
367	engordar	Intransitivo
4573	engordar	Intransitivo
2169	engordar	Intransitivo
11335	engordar	Intransitivo
8246	engordar	Intransitivo
11748	engordar	Intransitivo
994	engordar	Intransitivo
9327	engordar	Intransitivo
6402	engordar	Intransitivo
884	engordar	Intransitivo
352	engordar	Intransitivo
1193	engordar	Intransitivo
12812	engordar	Intransitivo
8138	engordar	Intransitivo
10566	engordar	Intransitivo
1458	engordar	Intransitivo
3136	escurrir	Intransitivo
1565	escurrir	Intransitivo
3674	escurrir	Intransitivo
7910	escurrir	Intransitivo
9560	escurrir	Intransitivo
12093	escurrir	Intransitivo
11211	escurrir	Intransitivo
5944	escurrir	Intransitivo
5323	escurrir	Intransitivo
1401	escurrir	Intransitivo
1983	escurrir	Intransitivo
7252	escurrir	Intransitivo
1359	fermentar	Intransitivo
1444	fermentar	Intransitivo
3007	fermentar	Intransitivo
2993	fermentar	Intransitivo
4605	fermentar	Intransitivo
4790	fermentar	Intransitivo
1318	fermentar	Intransitivo
17	fermentar	Intransitivo
4789	fermentar	Intransitivo
5014	fermentar	Intransitivo
5244	fermentar	Intransitivo
4141	fermentar	Intransitivo
4593	fermentar	Intransitivo
4062	fermentar	Intransitivo
2316	fermentar	Intransitivo
3204	fermentar	Intransitivo
3759	fermentar	Intransitivo
3980	fermentar	Intransitivo
4171	fermentar	Intransitivo
4470	fermentar	Intransitivo
1322	fermentar	Intransitivo
1349	fermentar	Intransitivo
5122	fermentar	Intransitivo
1746	fermentar	Intransitivo
1671	fermentar	Intransitivo
75	fermentar	Intransitivo
745	fermentar	Intransitivo
3390	fermentar	Intransitivo
3925	fermentar	Intransitivo
3685	fermentar	Intransitivo
2914	fermentar	Intransitivo
930	fermentar	Intransitivo
4633	fermentar	Intransitivo
231	fermentar	Intransitivo
985	fermentar	Intransitivo
1795	fermentar	Intransitivo
3170	fermentar	Intransitivo
817	fermentar	Intransitivo
1808	fermentar	Intransitivo
1057	fermentar	Intransitivo
24	fermentar	Intransitivo
1381	fermentar	Intransitivo
215	fermentar	Intransitivo
3467	fermentar	Intransitivo
4259	fermentar	Intransitivo
6705	helar	Intransitivo
10146	helar	Intransitivo
9325	helar	Intransitivo
2991	hervir	Intransitivo
2781	hervir	Intransitivo
10860	hervir	Intransitivo
4404	hervir	Intransitivo
23521	hervir	Intransitivo
7325	hervir	Intransitivo
1659	hervir	Intransitivo
6559	hervir	Intransitivo
7946	hervir	Intransitivo
3749	hervir	Intransitivo
11970	hervir	Intransitivo
20664	hervir	Intransitivo
11185	hervir	Intransitivo
11443	hervir	Intransitivo
1623	hervir	Intransitivo
23152	hervir	Intransitivo
8180	hervir	Intransitivo
7972	hervir	Intransitivo
5767	hervir	Intransitivo
9669	hervir	Intransitivo
2387	hervir	Intransitivo
10035	hervir	Intransitivo
2933	hervir	Intransitivo
11640	hervir	Intransitivo
2060	hervir	Intransitivo
15965	hervir	Intransitivo
21441	hervir	Intransitivo
15679	hervir	Intransitivo
7811	hervir	Intransitivo
8551	hervir	Intransitivo
10821	hervir	Intransitivo
1212	hervir	Intransitivo
3627	hervir	Intransitivo
17361	hervir	Intransitivo
1937	hervir	Intransitivo
9477	hervir	Intransitivo
11525	hervir	Intransitivo
8083	hervir	Intransitivo
3933	hervir	Intransitivo
2649	hervir	Intransitivo
4091	hervir	Intransitivo
10079	hervir	Intransitivo
17677	hervir	Intransitivo
17139	hervir	Intransitivo
4400	hervir	Intransitivo
17106	hervir	Intransitivo
868	hervir	Intransitivo
17820	hervir	Intransitivo
14469	hervir	Intransitivo
19376	hervir	Intransitivo
7970	hervir	Intransitivo
19806	hervir	Intransitivo
19760	hervir	Intransitivo
8386	hervir	Intransitivo
11356	hervir	Intransitivo
3573	hervir	Intransitivo
7788	hervir	Intransitivo
6412	hervir	Intransitivo
15240	hervir	Intransitivo
7833	hervir	Intransitivo
12501	hervir	Intransitivo
6092	hervir	Intransitivo
5251	hervir	Intransitivo
21715	hervir	Intransitivo
5981	hervir	Intransitivo
767	hervir	Intransitivo
3352	hervir	Intransitivo
18512	hervir	Intransitivo
3025	hervir	Intransitivo
20876	hervir	Intransitivo
7534	hervir	Intransitivo
21684	hervir	Intransitivo
12028	hervir	Intransitivo
23665	hervir	Intransitivo
936	hervir	Intransitivo
17060	hervir	Intransitivo
12755	hervir	Intransitivo
16145	hervir	Intransitivo
22697	hervir	Intransitivo
4300	hinchar	Intransitivo
2150	librar	Intransitivo
15589	librar	Intransitivo
5185	librar	Intransitivo
19053	librar	Intransitivo
8650	librar	Intransitivo
10852	librar	Intransitivo
79905	llenar	Intransitivo
38449	mejorar	Intransitivo
20131	mejorar	Intransitivo
33256	mejorar	Intransitivo
13082	mejorar	Intransitivo
7683	mejorar	Intransitivo
63329	mejorar	Intransitivo
4309	mejorar	Intransitivo
98456	mejorar	Intransitivo
39838	mejorar	Intransitivo
13316	mejorar	Intransitivo
57888	mejorar	Intransitivo
44670	mejorar	Intransitivo
48083	mejorar	Intransitivo
54671	mejorar	Intransitivo
96277	mejorar	Intransitivo
64126	mejorar	Intransitivo
86915	mejorar	Intransitivo
61824	mejorar	Intransitivo
232	orear	Intransitivo
650	orear	Intransitivo
581	orear	Intransitivo
629	orear	Intransitivo
360	orear	Intransitivo
498	orear	Intransitivo
62	orear	Intransitivo
596	orear	Intransitivo
364	orear	Intransitivo
8640	parar	Intransitivo
26810	parar	Intransitivo
97142	parar	Intransitivo
28864	parar	Intransitivo
19056	parar	Intransitivo
71929	parar	Intransitivo
99864	parar	Intransitivo
40977	parar	Intransitivo
99880	parar	Intransitivo
69332	parar	Intransitivo
98898	parar	Intransitivo
67761	parar	Intransitivo
81751	parar	Intransitivo
96687	parar	Intransitivo
36252	parar	Intransitivo
49015	parar	Intransitivo
54304	parar	Intransitivo
70280	parar	Intransitivo
85003	parar	Intransitivo
23891	parar	Intransitivo
43262	parar	Intransitivo
3290	parar	Intransitivo
78522	parar	Intransitivo
30326	parar	Intransitivo
43598	parar	Intransitivo
5483	parar	Intransitivo
64404	parar	Intransitivo
92030	parar	Intransitivo
79777	parar	Intransitivo
90302	parar	Intransitivo
30312	parar	Intransitivo
9580	parar	Intransitivo
64799	parar	Intransitivo
65361	parar	Intransitivo
62914	parar	Intransitivo
93027	parar	Intransitivo
4799	parar	Intransitivo
54524	parar	Intransitivo
41196	parar	Intransitivo
15788	parar	Intransitivo
57155	parar	Intransitivo
86854	pasar	Intransitivo
38621	pasar	Intransitivo
82164	pasar	Intransitivo
86507	pasar	Intransitivo
74493	pasar	Intransitivo
8129	pasar	Intransitivo
68605	pasar	Intransitivo
56773	pasar	Intransitivo
94912	pasar	Intransitivo
55517	pasar	Intransitivo
20366	pasar	Intransitivo
6057	pasar	Intransitivo
70660	pasar	Intransitivo
88905	pasar	Intransitivo
94623	pasar	Intransitivo
2721	pasar	Intransitivo
47879	pasar	Intransitivo
15626	pasar	Intransitivo
11181	pasar	Intransitivo
99252	pasar	Intransitivo
88595	pasar	Intransitivo
56346	pasar	Intransitivo
2578	pasar	Intransitivo
59678	pasar	Intransitivo
23073	pasar	Intransitivo
22471	pasar	Intransitivo
42528	pasar	Intransitivo
87673	pasar	Intransitivo
16337	pasar	Intransitivo
2983	pasar	Intransitivo
37946	pasar	Intransitivo
30094	pasar	Intransitivo
25090	pasar	Intransitivo
28027	pasar	Intransitivo
77806	pasar	Intransitivo
81914	pasar	Intransitivo
75488	pasar	Intransitivo
68788	pasar	Intransitivo
14485	pasar	Intransitivo
78986	pasar	Intransitivo
75421	pasar	Intransitivo
76645	pasar	Intransitivo
77655	pasar	Intransitivo
71493	pasar	Intransitivo
28482	pasar	Intransitivo
93408	pasar	Intransitivo
4981	pasar	Intransitivo
11713	pasar	Intransitivo
53944	pasar	Intransitivo
65120	pasar	Intransitivo
92491	pasar	Intransitivo
34777	pasar	Intransitivo
88222	pasar	Intransitivo
45500	pasar	Intransitivo
74010	pasar	Intransitivo
50052	pasar	Intransitivo
9527	pasar	Intransitivo
27411	pasear	Intransitivo
627	pasear	Intransitivo
2866	pasear	Intransitivo
23779	pasear	Intransitivo
28821	pasear	Intransitivo
12535	pasear	Intransitivo
29910	pasear	Intransitivo
21646	pasear	Intransitivo
11567	pasear	Intransitivo
9636	pasear	Intransitivo
81	pasear	Intransitivo
42549	pasear	Intransitivo
38623	pasear	Intransitivo
22806	pasear	Intransitivo
18026	pasear	Intransitivo
9670	pasear	Intransitivo
29665	pasear	Intransitivo
31285	pasear	Intransitivo
55550	pasear	Intransitivo
2831	pasear	Intransitivo
17343	pasear	Intransitivo
3982	pasear	Intransitivo
22510	pasear	Intransitivo
22042	pasear	Intransitivo
35726	pasear	Intransitivo
15364	pasear	Intransitivo
50653	pasear	Intransitivo
56506	pasear	Intransitivo
50002	pasear	Intransitivo
51907	pasear	Intransitivo
28145	pasear	Intransitivo
23524	pasear	Intransitivo
20563	pasear	Intransitivo
13475	pasear	Intransitivo
35759	pasear	Intransitivo
11209	pasear	Intransitivo
21351	pasear	Intransitivo
13944	pasear	Intransitivo
12543	pasear	Intransitivo
26265	pasear	Intransitivo
40036	pasear	Intransitivo
18203	pasear	Intransitivo
47540	pasear	Intransitivo
43996	pasear	Intransitivo
27043	pasear	Intransitivo
41272	pasear	Intransitivo
33722	pasear	Intransitivo
26872	pasear	Intransitivo
3993	pasear	Intransitivo
6309	pasear	Intransitivo
49959	pasear	Intransitivo
35484	pasear	Intransitivo
20877	pasear	Intransitivo
39499	pasear	Intransitivo
7940	pasear	Intransitivo
25843	pasear	Intransitivo
48278	pasear	Intransitivo
6190	pasear	Intransitivo
19919	pasear	Intransitivo
40197	pasear	Intransitivo
27231	pasear	Intransitivo
46142	pasear	Intransitivo
44807	pasear	Intransitivo
56356	pasear	Intransitivo
52557	pasear	Intransitivo
18749	pasear	Intransitivo
39822	pasear	Intransitivo
12798	pasear	Intransitivo
836	pasear	Intransitivo
38927	pasear	Intransitivo
21245	pasear	Intransitivo
14022	pasear	Intransitivo
38869	pasear	Intransitivo
8558	pasear	Intransitivo
31884	pasear	Intransitivo
46454	pasear	Intransitivo
26190	pasear	Intransitivo
32377	pasear	Intransitivo
33436	pasear	Intransitivo
38293	pasear	Intransitivo
20234	pasear	Intransitivo
1487	pasear	Intransitivo
34697	pasear	Intransitivo
54207	pasear	Intransitivo
15427	pasear	Intransitivo
31451	pasear	Intransitivo
11140	pasear	Intransitivo
46839	pasear	Intransitivo
7543	pasear	Intransitivo
44118	pasear	Intransitivo
13126	pasear	Intransitivo
34740	pasear	Intransitivo
19793	pasear	Intransitivo
